JJ,JJR,JJS,JJ_exp,JJ_lim,JJ_pp,JJ_presp
0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.0
0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0
0.0901639344262295,0.0,0.0,0.0,0.0,0.0,0.0
0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1044776119402985,0.0,0.0,0.0,0.0,0.0,0.0
0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,0.0,0.0032894736842105,0.0,0.0032894736842105,0.0,0.0
0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
0.081967213114754,0.0,0.0054644808743169,0.0,0.0054644808743169,0.0,0.0
0.0508474576271186,0.0,0.0,0.0,0.0084745762711864,0.0,0.0
0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0
0.0416666666666666,0.0,0.0416666666666666,0.0,0.0,0.0,0.0
0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0.09375,0.0,0.0,0.0,0.0,0.0,0.0
0.0610687022900763,0.0,0.0,0.0,0.0,0.0,0.0
0.0925925925925925,0.0,0.0,0.0,0.0,0.0,0.0
0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0588235294117647,0.0,0.0,0.0,0.0294117647058823,0.0,0.0
0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0710382513661202,0.0109289617486338,0.0054644808743169,0.0,0.0,0.0,0.0
0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.096,0.0,0.0,0.0,0.024,0.0,0.0
0.0962025316455696,0.0,0.0075949367088607,0.0,0.0,0.0,0.0
0.136986301369863,0.0,0.0,0.0,0.0,0.0,0.0
0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0
0.0306122448979591,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0
0.08125,0.0,0.0,0.0,0.0,0.00625,0.0
0.1311475409836065,0.0,0.0,0.0,0.0,0.0,0.0
0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0
0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
0.07421875,0.0,0.00390625,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
0.0442477876106194,0.0,0.0,0.0,0.0088495575221238,0.0,0.0
0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
0.054054054054054,0.0,0.0,0.0,0.027027027027027,0.0,0.0
0.065359477124183,0.0,0.0065359477124183,0.0,0.0,0.0,0.0
0.0625,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0473372781065088,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0208333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0392156862745098,0.0098039215686274,0.0,0.0,0.0,0.0,0.0
0.0476190476190476,0.0119047619047619,0.0,0.0,0.0,0.0,0.0119047619047619
0.0789473684210526,0.0,0.0,0.0,0.0,0.0,0.0
0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0
0.0425531914893617,0.0,0.0,0.0070921985815602,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,0.0,0.0,0.0,0.0,0.0,0.0
0.131578947368421,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.0619469026548672,0.0,0.0,0.0,0.0088495575221238,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0689655172413793,0.0,0.0,0.0,0.0086206896551724,0.0,0.0
0.0352941176470588,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0
0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0689655172413793,0.0,0.0,0.0,0.0,0.0,0.0
0.044776119402985,0.0,0.0,0.0,0.0,0.0,0.0
0.0547945205479452,0.0136986301369863,0.0,0.0,0.0,0.0,0.0
0.087719298245614,0.0,0.0,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
0.0735294117647058,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0
0.1132075471698113,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0804597701149425,0.0,0.0,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0678733031674208,0.0135746606334841,0.0,0.0,0.0,0.0,0.0
0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0
0.087719298245614,0.0,0.0175438596491228,0.0,0.0,0.0,0.0
0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0125,0.0
0.1143790849673202,0.0065359477124183,0.0,0.0,0.0032679738562091,0.0,0.0
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
0.0219780219780219,0.0,0.0,0.0,0.0,0.0,0.0
0.0396341463414634,0.0,0.0,0.0,0.0,0.0,0.0
0.088235294117647,0.0294117647058823,0.0,0.0,0.0294117647058823,0.0,0.0
0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,0.0041666666666666,0.0,0.0,0.0,0.0,0.0
0.0454545454545454,0.009090909090909,0.0,0.0,0.0,0.0,0.009090909090909
0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
0.0747663551401869,0.0,0.0,0.0,0.0,0.0,0.0
0.0892857142857142,0.0,0.0,0.0,0.0,0.0,0.0
0.050632911392405,0.0,0.0,0.0,0.0126582278481012,0.0,0.0
0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0465116279069767,0.0,0.0,0.0,0.0,0.0,0.0
0.0777777777777777,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0
0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0
0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0
0.1015625,0.0,0.0,0.0,0.0,0.0,0.0
0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
0.1063829787234042,0.0,0.0,0.0,0.0,0.0,0.0
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
0.0265486725663716,0.0,0.0,0.0,0.0088495575221238,0.0,0.0
0.074074074074074,0.0074074074074074,0.0,0.0,0.0,0.0,0.0
0.0615384615384615,0.0,0.0,0.0,0.0307692307692307,0.0,0.0
0.0526315789473684,0.0,0.0,0.0,0.0263157894736842,0.0,0.0
0.0493827160493827,0.0123456790123456,0.0,0.0,0.0,0.0,0.0
0.0618556701030927,0.0,0.0,0.0,0.0,0.0,0.0
0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
0.0277777777777777,0.0,0.0972222222222222,0.0,0.0,0.0,0.0
0.050632911392405,0.0,0.0,0.0,0.0,0.0126582278481012,0.0
0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0
0.0441176470588235,0.0,0.0,0.0,0.0,0.0,0.0
0.0723684210526315,0.0,0.0,0.0,0.0,0.0,0.0
0.119047619047619,0.0,0.0,0.0,0.0,0.0,0.0
0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0
0.0638297872340425,0.0,0.0,0.0,0.0,0.0,0.0
0.0263157894736842,0.0,0.0131578947368421,0.0,0.0,0.0,0.0
0.125,0.0,0.0,0.0,0.0,0.0,0.0
0.0363636363636363,0.0,0.0,0.0,0.0,0.0,0.0
0.0642201834862385,0.0091743119266055,0.0,0.0,0.0091743119266055,0.0,0.0
0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0806451612903225,0.0053763440860215,0.0,0.0,0.010752688172043,0.0,0.0
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
0.055045871559633,0.0,0.0,0.0,0.0,0.0,0.0
0.0357142857142857,0.0,0.0,0.0,0.0357142857142857,0.0,0.0
0.1142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0142857142857142,0.0,0.0,0.0,0.0,0.0
0.0592105263157894,0.0,0.0,0.0,0.0,0.0,0.0
0.0185185185185185,0.0,0.0,0.0,0.0185185185185185,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0444444444444444,0.0,0.0222222222222222,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.04,0.0,0.0
0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0
0.1046511627906976,0.0,0.0,0.0,0.0116279069767441,0.0,0.0
0.025,0.0,0.0,0.0,0.0,0.0,0.0
0.0689655172413793,0.0,0.0,0.0,0.0,0.0,0.0
0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0
0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0519480519480519,0.0259740259740259,0.0,0.0,0.0,0.0,0.0
0.0609756097560975,0.0,0.0,0.0,0.0,0.0,0.0
0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0
0.0576923076923076,0.0192307692307692,0.0,0.0,0.0,0.0,0.0
0.0697674418604651,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.025,0.0,0.0
0.0571428571428571,0.0285714285714285,0.0,0.0,0.0,0.0,0.0
0.0324675324675324,0.0064935064935064,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0641025641025641,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,0.0,0.0,0.0,0.0,0.0,0.0
0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0
0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0
0.0681818181818181,0.0151515151515151,0.0075757575757575,0.0,0.0,0.0,0.0
0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,0.0,0.0,0.0,0.0,0.0,0.0
0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0
0.0531914893617021,0.0,0.0,0.0,0.0,0.0,0.0
0.09009009009009,0.0,0.0,0.0,0.0,0.0,0.0
0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0
0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0854922279792746,0.0,0.0025906735751295,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.0
0.0444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
0.0648148148148148,0.0,0.0,0.0,0.0,0.0,0.0
0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0901639344262295,0.0163934426229508,0.0,0.0,0.0,0.0,0.0
0.0581395348837209,0.0,0.0,0.0,0.0,0.0,0.0
0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0
0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0
0.0277777777777777,0.0,0.0,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.0746268656716417,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0
0.0675675675675675,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
0.375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.02,0.0,0.0,0.06,0.0,0.0
0.0638297872340425,0.0,0.0,0.0,0.0070921985815602,0.0,0.0
0.0964912280701754,0.0,0.0087719298245614,0.0,0.0,0.0,0.0
0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0
0.0283687943262411,0.0,0.0,0.0,0.0070921985815602,0.0,0.0
0.0776699029126213,0.0,0.0048543689320388,0.0,0.0,0.0048543689320388,0.0
0.1081081081081081,0.0,0.0,0.0,0.0,0.0,0.0
0.048780487804878,0.0,0.0,0.0,0.0,0.0,0.0
0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.05,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
0.1205673758865248,0.0,0.0070921985815602,0.0070921985815602,0.0,0.0070921985815602,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,0.0,0.0,0.0,0.0,0.0,0.0
0.375,0.0,0.0,0.0,0.0,0.0,0.0
0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0915492957746478,0.0070422535211267,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.0,0.0,0.0,0.0
0.0978260869565217,0.0072463768115942,0.0,0.0,0.0,0.0,0.0
0.1153846153846153,0.0,0.0,0.0,0.0,0.0,0.0
0.0519480519480519,0.0,0.0129870129870129,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09375,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059880239520958,0.0,0.0059880239520958,0.0,0.0,0.0,0.0
0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
0.037037037037037,0.0,0.0,0.0,0.0185185185185185,0.0,0.0
0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0
0.0651162790697674,0.0046511627906976,0.0,0.0,0.0046511627906976,0.0,0.0
0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0454545454545454
0.0804597701149425,0.0,0.0114942528735632,0.0114942528735632,0.0,0.0,0.0
0.0319148936170212,0.0,0.0106382978723404,0.0,0.0,0.0,0.0
0.0,0.0192307692307692,0.0,0.0,0.0,0.0,0.0
0.0333333333333333,0.0,0.0,0.0,0.0,0.0333333333333333,0.0
0.1368421052631579,0.0105263157894736,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,0.0,0.0,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.0576923076923076,0.0,0.0,0.0,0.0,0.0,0.0
0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0
0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0
0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0
0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
0.0298507462686567,0.0,0.0,0.0,0.0,0.0,0.0
0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.04,0.0,0.0
0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
0.0808080808080808,0.0,0.0,0.0,0.0,0.0,0.0
0.0329670329670329,0.0,0.0,0.0,0.0,0.0,0.0
0.0670391061452514,0.0055865921787709,0.0,0.0,0.0055865921787709,0.0,0.0
0.1066666666666666,0.0133333333333333,0.0,0.0,0.0,0.0,0.0
0.125,0.0,0.0,0.0,0.0,0.0,0.0
0.0681818181818181,0.0,0.0,0.0,0.0,0.0,0.0
0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.1149425287356321,0.0,0.0,0.0,0.0,0.0,0.0
0.109090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0889679715302491,0.0035587188612099,0.0,0.0,0.0071174377224199,0.0,0.0
0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0
0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0
0.0434782608695652,0.0,0.0,0.0,0.0108695652173913,0.0,0.0
0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027027027027027,0.0,0.0,0.0,0.0,0.0,0.0
0.0621468926553672,0.0,0.0056497175141242,0.0,0.0056497175141242,0.0,0.0
0.0688073394495412,0.0,0.0,0.0091743119266055,0.0045871559633027,0.0,0.0
0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.079136690647482,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.0,0.0,0.0,0.025,0.0,0.0
0.056910569105691,0.008130081300813,0.0,0.0,0.0,0.0,0.0
0.086092715231788,0.0033112582781456,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0
0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0202020202020202,0.0101010101010101,0.0,0.0,0.0,0.0,0.0
0.0408163265306122,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0671641791044776,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1403508771929824,0.0,0.0175438596491228,0.0,0.0,0.0,0.0
0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.0597014925373134,0.0,0.0,0.0,0.0,0.0,0.0
0.0625,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0510204081632653,0.0,0.0,0.0,0.0,0.0,0.0
0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0
0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.01,0.0,0.0,0.0,0.0,0.0
0.0633333333333333,0.0,0.0033333333333333,0.0,0.0033333333333333,0.0,0.0
0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0481927710843373,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0263157894736842,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.1363636363636363,0.0,0.0,0.0,0.0454545454545454,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777777777
0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0779220779220779,0.0,0.0064935064935064,0.0,0.0,0.0,0.0
0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.1034482758620689,0.0344827586206896,0.0,0.0,0.0,0.0,0.0
0.0428571428571428,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.099009900990099,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0
0.0566037735849056,0.0,0.0,0.0,0.0,0.0,0.0
0.088235294117647,0.0,0.0,0.0,0.0,0.0,0.0
0.0526315789473684,0.0040485829959514,0.0,0.0,0.0,0.0,0.0
0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0
0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.0
0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
0.0677419354838709,0.0,0.0032258064516129,0.0032258064516129,0.0,0.0,0.0
0.0444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0
0.0185185185185185,0.0092592592592592,0.0,0.0092592592592592,0.0,0.0,0.0
